,Tensión: L1 (V),Tensión: L2 (V),Tensión: L3 (V),Tensión: L1 - L2 (V),Tensión: L2 - L3 (V),Tensión: L3 - L1 (V),Corriente: L1 (A),Corriente: L2 (A),Corriente: L3 (A),Factor de potencia: L1 +,Factor de potencia: L2 +,Factor de potencia: L3 +,Flicker (Pst): L1 (Pst),Flicker (Pst): L2 (Pst),Flicker (Pst): L3 (Pst),Distorsión armónica: VL1 (%V THD),Distorsión armónica: VL2 (%V THD),Distorsión armónica: VL3 (%V THD),Distorsión armónica: IL1 (%I THD),Distorsión armónica: IL2 (%I THD),Distorsión armónica: IL3 (%I THD),Armónicos IL1: Armónico 2 (%IL1),Armónicos IL1: Armónico 3 (%IL1),Armónicos IL1: Armónico 5 (%IL1),Armónicos IL1: Armónico 6 (%IL1),Armónicos IL1: Armónico 7 (%IL1),Armónicos IL1: Armónico 11 (%IL1),Armónicos IL1: Armónico 13 (%IL1),Armónicos IL2: Armónico 2 (%IL2),Armónicos IL2: Armónico 3 (%IL2),Armónicos IL2: Armónico 5 (%IL2),Armónicos IL2: Armónico 7 (%IL2),Armónicos IL2: Armónico 9 (%IL2),Armónicos IL2: Armónico 11 (%IL2),Armónicos IL2: Armónico 13 (%IL2),Armónicos VL1: Armónico 2 (%VL1),Armónicos VL1: Armónico 3 (%VL1),Armónicos VL1: Armónico 5 (%VL1),Armónicos VL1: Armónico 7 (%VL1),Armónicos VL1: Armónico 9 (%VL1),Armónicos VL1: Armónico 11 (%VL1),Armónicos VL1: Armónico 13 (%VL1),Armónicos VL2: Armónico 2 (%VL2),Armónicos VL2: Armónico 3 (%VL2),Armónicos VL2: Armónico 5 (%VL2),Armónicos VL2: Armónico 7 (%VL2),Armónicos VL2: Armónico 9 (%VL2),Armónicos VL2: Armónico 11 (%VL2),Armónicos VL2: Armónico 13 (%VL2),Armónicos VL3: Armónico 2 (%VL3),Armónicos VL3: Armónico 3 (%VL3),Armónicos VL3: Armónico 5 (%VL3),Armónicos VL3: Armónico 7 (%VL3),Armónicos VL3: Armónico 9 (%VL3),Armónicos VL3: Armónico 11 (%VL3),Armónicos VL3: Armónico 13 (%VL3)
Armónicos IL2: Armónico 9 (%IL2),0.006919010837415938,0.006118368308696236,0.004664442377316475,0.007749411846811519,0.004519732759271722,0.0053793981037261384,0.002917558978825986,0.004293905440443932,0.011162237564760586,-0.04172332480923087,-0.08954341255998555,-0.09704612825147926,0.05240797452101128,0.06528873181309919,0.07869482984804026,0.02754679674071114,0.022456222009135312,0.023020227649432942,0.019737472413720668,0.02869060730752612,0.008431321333571266,-0.0037614991549742224,0.05770445281423992,0.010218207394264937,-0.0032552718360857923,-0.002261189928462641,-0.001346329822647619,-0.005142601591443696,-0.000652169234291961,0.12380950519524836,0.007570773242860216,-0.004982708405040287,1.0,-0.0035659104142244363,0.007314504931269609,-0.000515856245131242,0.0606246316730385,0.026709875738094975,0.007317008014644489,0.9109477084385228,0.01948161155063099,0.07873822462369454,-0.0005137447948462305,0.16113378760562544,0.01869076212694149,0.006973727855551036,0.03144500420882355,0.014990827510930263,0.04912670976028862,-0.0006280276668378337,0.0493372547296865,0.02049255783592632,0.005216344363811547,0.5283518068749945,0.01732255853730365,-0.0010877172383793716
Armónicos IL2: Armónico 11 (%IL2),0.10095868214336705,0.10344129777571151,0.1005651615643463,0.09366734630289308,0.10340161936413138,0.10907154633710861,-0.11679566498708516,-0.1682689550814324,-0.17384127696218962,0.06389734287703183,0.04241985726442899,0.08652273005437702,0.12612451422528115,0.0885949425025541,0.015984801828975465,0.019326138236173088,0.0041934456014873014,-0.000601088857431894,-0.008640944648126243,0.11656981929185836,0.09496937247326702,-0.06813370500202996,-0.1069932078412304,0.07802633982577664,0.031986171642014116,0.013029648843900775,-0.013765446022697274,-0.052580135589690054,-0.006668054321678182,0.03137649763416809,0.09790641603350983,0.16846487476255695,-0.0035659104142244363,1.0,0.08567110315425383,-0.005274332617739198,-0.0159145903054149,0.09213637058742366,-0.1393273063968928,-0.003914506157918628,0.20692294731570154,0.1226297775748861,-0.005252744256225561,-0.063398502840512,0.07593310161199283,-0.1252675122725772,-0.02775660412155821,0.10994571684035252,0.3080441232012803,-0.0064212207166411414,-0.06891457991328577,0.08262449464807045,-0.10954439274062726,-0.003195957032577937,-0.0005050682812666716,-0.011121281487639778
Armónicos IL2: Armónico 13 (%IL2),-0.12799691035439326,-0.12883111774577827,-0.16119797712851935,-0.1313319200050815,-0.14052284740492058,-0.14689048189166873,0.18766386944883642,0.33852274236972835,0.30756644697400476,-0.08015947920068062,0.16114684801118406,0.33504914818144166,0.0817473930080081,0.1833042173587194,0.1731990956469918,0.06879702571974901,0.03924035281556737,0.045526181721197025,0.6886332441595711,0.8426383468262564,0.813497271711213,0.3746919582876184,0.48971794059934975,0.8442935280455273,0.2553969666263169,0.7241417030046758,0.05520864530743295,0.23055163448520902,0.032540180669370616,0.8678648920601779,0.8514744475431425,0.6474831601547011,0.007314504931269609,0.08567110315425383,1.0,0.022550996183877393,0.5310148668014936,-0.3981330908443529,0.5217312805103865,0.006221672906536982,-0.5813860901931758,0.2847041541013855,0.006885390477997379,-0.3696028262781941,-0.40634128120651414,0.507932659364844,0.6486396055858278,-0.18475643585418294,-0.10801712372971321,0.012401122569901533,0.7345489840214687,-0.37408252266819536,0.5202331395399598,0.0030764402452577466,-0.6263539974524498,0.15172709558644076
Armónicos VL1: Armónico 2 (%VL1),0.00808628220614367,0.007598882540367704,0.007304446175248638,0.007844339961567911,0.0070041134059759405,0.008161348009321747,0.005006240043593027,0.016513798797615685,0.015583287421093023,-0.015715717141611428,-0.010229822964756474,-0.006494897114862441,0.01993421381183394,0.030297240431830057,0.01429129691743149,0.030274684078521904,0.02795125795763293,0.03065509498674614,0.01675787225954043,0.012266645653715508,0.010735131575360367,0.01370108908340889,0.019236089180016076,0.016580671407115936,0.0163265359995169,0.004577355473773132,-0.0019913543732056225,0.004801051552692573,0.6277357560343076,0.018053893730504467,0.014044368808988747,-0.0037274985550947996,-0.000515856245131242,-0.005274332617739198,0.022550996183877393,1.0,0.01641479492062708,0.007333026977485669,0.04257409389082491,-0.0005662852437660604,-0.01576040580024412,-0.00956212335160569,0.42989860643907835,-0.00917143445101431,0.003978225731313354,0.03950677438918708,0.030984371668727802,0.0023937235794440287,-0.013083235051624086,0.6021056565157838,0.017073025856872773,0.005174505536239225,0.043265276164733676,-0.0004623375808460963,-0.009698306260239844,-0.0016088408969492376
Armónicos VL1: Armónico 3 (%VL1),-0.12798852480374606,-0.04524538531293023,-0.17768741480100822,-0.06585983790246232,-0.09101302861189041,-0.19579621195680882,0.4154382626168719,0.4725535692707059,0.41866185659681254,-0.3353358906044783,-0.14147878150966953,0.03529257165101307,0.09868981328639997,0.18707947745745854,0.17062094608932285,0.255743285664536,0.2323905712927818,0.1571888434802639,0.41285479340768677,0.5168057651222727,0.5320145745679032,0.14830913372693366,0.43695333110716306,0.5092488889642528,0.16080524083837044,0.42763650613548376,0.05902663088422566,0.2094919996644867,0.03080401676501957,0.6908606967027743,0.5165201949641384,0.365461039551743,0.0606246316730385,-0.0159145903054149,0.5310148668014936,0.01641479492062708,1.0,-0.13848421966442573,0.5612114243017354,0.06586912426698872,-0.5669719822859858,0.2209659600746541,0.015933584813478945,-0.27738810985642115,-0.16596070836080917,0.6048909961688582,0.7000147757874163,-0.47342207032817946,-0.1585907148612451,0.013358541769459453,0.6639240431635144,-0.13727205622665326,0.4798480828615932,0.04848811749501041,-0.670937588596963,-0.016061520507016074
Armónicos VL1: Armónico 5 (%VL1),0.8699289097236165,0.8855241665803005,0.8755322767857742,0.8847075716701458,0.8861131481729948,0.8617092424158888,-0.258707498909856,-0.623626218006119,-0.6344840677871445,0.28443135701270933,0.10446414876882276,0.05642950926332336,0.2561492011330456,0.11376988055010126,0.1659205932192101,0.7778384292070241,0.8107524729535409,0.7910750044014706,-0.6495102943817911,-0.45253492222524144,-0.3074746351338123,-0.5424084172977878,-0.5758056349383096,-0.5519888883638537,-0.060842161188349266,-0.6677871869113013,0.029441137451395285,0.023894927984057387,0.006489379490246249,-0.435721881703588,-0.4260606618591924,-0.6261275051626836,0.026709875738094975,0.09213637058742366,-0.3981330908443529,0.007333026977485669,-0.13848421966442573,1.0,0.09815059599770312,0.02006876505149103,0.6027696735252773,-0.0492846235651497,0.016560837263674598,0.6956726715805475,0.9903996421554399,0.19981960781361832,0.04236545834765818,0.3149020865727307,0.4861112320317337,0.012754855025413748,-0.6167653194316426,0.9879917251188135,0.131651927814619,0.0014017059896239729,0.4266038159177071,0.027675087233731847
Armónicos VL1: Armónico 7 (%VL1),0.22039334850638964,0.2085119371512484,0.19364440726491386,0.21869399971254555,0.19726564994439125,0.20651936226781506,0.27482837063122334,0.42789668371587514,0.3985881999972821,-0.3562168044143578,-0.20274968113680433,-0.12904184809705146,0.21457429573626777,0.18753596357088118,0.2450823297218443,0.679114334684965,0.6323226961596926,0.6445876531645423,0.43725728939648495,0.4583576471929741,0.4425139464575879,0.25274423962543374,0.45608898713813867,0.49277381570696027,0.09888788537619438,0.34671969918710377,0.11714194021632808,0.18413591441804406,0.04540408823514408,0.57494422516119,0.48605028728513755,0.1891600001176977,0.007317008014644489,-0.1393273063968928,0.5217312805103865,0.04257409389082491,0.5612114243017354,0.09815059599770312,1.0,0.009019228083502244,-0.4044384233128464,-0.02765292530058953,0.032471926463787854,-0.07828357250640844,0.07344729199138092,0.9715968338784424,0.634039675198921,0.0007329029857606009,-0.18052082608167483,0.03317059875750113,0.5116425513316519,0.09966167481520902,0.967764664947663,0.005176577996519716,-0.37146000398741197,-0.009209009174133117
Armónicos VL1: Armónico 9 (%VL1),-0.0010107985665796417,-0.0014804490958620724,-0.004234595879661642,-7.744346969315587e-05,-0.0038042863773233015,-0.0028969696775213937,0.005788335968481016,0.012434448100138084,0.01927323860369058,-0.041340785413619005,-0.07838675599316391,-0.08910651247884216,0.06571523015653712,0.06897949061147929,0.0913543759046898,0.023397819043528573,0.017909863437564774,0.018193372746552316,0.023636332064402275,0.02488103676382786,0.0066914686555469725,0.0020526203903720843,0.06470804877703608,0.010847812001032327,-0.0035735002195304184,-7.63395847712009e-05,-0.0014779441346368795,-0.00564533127840977,-0.0007159238979917514,0.11252135533379105,0.007294671046337787,-0.0037469795894402207,0.9109477084385228,-0.003914506157918628,0.006221672906536982,-0.0005662852437660604,0.06586912426698872,0.02006876505149103,0.009019228083502244,1.0,0.00804890353696783,0.0746095782539675,-0.0005639673826358881,0.16285379636942737,0.01189822363535411,0.00838989461857154,0.03451900028677185,0.005878262237164155,0.036795559789661765,-0.0006894223027514436,0.05383766583804906,0.013368737602581598,0.006942352063639228,0.8164393932840946,0.009404223339160366,-0.0011940501395451694
Armónicos VL1: Armónico 11 (%VL1),0.44052890890107677,0.4061939846134273,0.4889325707400118,0.41513346315537963,0.4370517526615833,0.4854998930379943,-0.27146346340029165,-0.5517818198619513,-0.5276909791435517,0.22176162833486684,-0.027958176073966088,-0.13745662230941066,0.11642417318982261,-0.025336960601333565,-0.040828340713608184,0.18696910585162527,0.1949405003600477,0.23206318992784047,-0.6213131239597898,-0.5731178288116376,-0.5378105120402368,-0.4612133054180922,-0.6223481297352664,-0.5887816921898978,-0.11715125539017517,-0.6578994894632728,-0.05048638199972872,-0.11948487721129791,-0.021170798144841484,-0.6686421495344754,-0.5690371662939737,-0.5118976558617561,0.01948161155063099,0.20692294731570154,-0.5813860901931758,-0.01576040580024412,-0.5669719822859858,0.6027696735252773,-0.4044384233128464,0.00804890353696783,1.0,-0.01084378314710648,-0.009807796897080372,0.392394588853727,0.6063662548577748,-0.3864606249715224,-0.4342644319866094,0.5728226796275204,0.4112046130018763,-0.014279792512354275,-0.7366305399089992,0.586002628195808,-0.3301894836336805,-0.01223684134742532,0.7397809446997621,0.03797090033442458
Armónicos VL1: Armónico 13 (%VL1),-0.09837323505570893,-0.06966980537356826,-0.10821865640262407,-0.07825304453327057,-0.08381287912188104,-0.1147173175210263,0.3145001200748377,0.12890941978739934,0.11257503169191488,0.04867931299457288,0.0025819883337483258,0.10556698752451593,-0.0036503027804494427,0.13781885011887526,0.11800153881994796,-0.03251273574109175,-0.04696992786848305,-0.05139150698034423,0.015564420280364909,0.18787475725347857,0.17940397254752202,-0.1848792523290652,-0.07122130518588822,0.16673602571174753,0.1591362928899118,0.11849752267617077,-0.024956122868739567,0.2250246392116464,0.011107863679984016,0.27079449515002185,0.18218051354505171,0.1284297362270163,0.07873822462369454,0.1226297775748861,0.2847041541013855,-0.00956212335160569,0.2209659600746541,-0.0492846235651497,-0.02765292530058953,0.0746095782539675,-0.01084378314710648,1.0,-0.009522984641419315,-0.08153442791768495,-0.054017122788515566,-0.016886800937152394,0.27709586991942176,-0.027955136821066387,0.47413798094207604,-0.0025030820237645504,0.22319120431208353,-0.03145384595073192,-0.013924102497199666,0.044237118188997074,-0.18560911810819175,0.3146425532600923
Armónicos VL2: Armónico 2 (%VL2),0.00853175610560009,0.00914909005651047,0.009126750808750054,0.009382090013749749,0.008985510990560237,0.008448350518485491,0.006008314220875604,0.007014356053316249,0.005708134368856721,-0.020597545440969128,-0.017252605098205427,-0.01645918920799663,0.010069578582210663,0.023518507718087656,0.029261568722257058,0.02945855559610896,0.030488267624883242,0.029510196468596553,0.0032072415196269626,-0.001021265168434305,0.00026273468122452214,0.0010412037107792036,0.005656331949660867,0.003428773301090723,0.011580849943486876,-0.005322821846373442,-0.00198320356414099,0.011646222984644957,0.666000744495301,0.0061965689049394345,-7.815862211670412e-06,-0.014001725031544088,-0.0005137447948462305,-0.005252744256225561,0.006885390477997379,0.42989860643907835,0.015933584813478945,0.016560837263674598,0.032471926463787854,-0.0005639673826358881,-0.009807796897080372,-0.009522984641419315,1.0,0.0017071494689689147,0.015965826425758965,0.033103524468290166,0.014249854517999292,-0.0006738056708515358,0.0008379623940434128,0.799829942762759,0.01191011214348536,0.016234295175138424,0.03127704721512901,-0.00046044518771126496,0.0014803005527922136,-0.0016022557531180615
Armónicos VL2: Armónico 3 (%VL2),0.6404073617802093,0.6743011787618655,0.6311606394531791,0.6668466551472236,0.6663975388679033,0.6130824141687538,-0.3968018396404214,-0.6754735471622424,-0.6743666224545205,0.5498893330066146,0.42887652519694724,0.32371326846052123,-0.023870201114192385,0.0004754540114800976,0.09142988971532956,0.4716177320270836,0.5389594475088211,0.5094474856048194,-0.5832180595050449,-0.3931820100554867,-0.2020701452153372,-0.4059274979707533,-0.40286095307015507,-0.5596926566070136,-0.05787564374120911,-0.4608361193154505,-0.023936466475688103,-0.09143057556976592,-0.011594950026736868,-0.3878373622313797,-0.37818547990888435,-0.5558183393249145,0.16113378760562544,-0.063398502840512,-0.3696028262781941,-0.00917143445101431,-0.27738810985642115,0.6956726715805475,-0.07828357250640844,0.16285379636942737,0.392394588853727,-0.08153442791768495,0.0017071494689689147,1.0,0.7213483727020403,0.027699021484296055,-0.08451419097477245,0.06807457216211016,0.4967837855417259,-0.00032266524407330294,-0.49841333557301415,0.7121374572424097,-0.07169370087212076,0.11317202009423637,0.3570389496595602,-0.0193385801707152
Armónicos VL2: Armónico 5 (%VL2),0.8754195805937676,0.8909112007626487,0.8822306161221959,0.8911509550043621,0.8919978118003757,0.8668729404187837,-0.27487563075226473,-0.648821711681428,-0.6584841321045461,0.3070099359801898,0.12424629606217924,0.0738581002516281,0.23489320888901558,0.1089591858940864,0.16190886649518904,0.7609188880650778,0.800177335995971,0.7798481095055304,-0.6724677404419999,-0.47760507726027235,-0.3256184522123304,-0.5562248807464819,-0.5996059437905782,-0.5745931032981898,-0.05195220064520256,-0.6863220495120023,0.030934612947245272,0.01777387367776413,0.0027176727898202985,-0.4518955007888862,-0.4511625031907656,-0.6503834537294145,0.01869076212694149,0.07593310161199283,-0.40634128120651414,0.003978225731313354,-0.16596070836080917,0.9903996421554399,0.07344729199138092,0.01189822363535411,0.6063662548577748,-0.054017122788515566,0.015965826425758965,0.7213483727020403,1.0,0.17659386818940565,0.028485094223723164,0.309698615882293,0.4924664632759721,0.012334281891850662,-0.6411594102643812,0.9922133978886324,0.10684408985178358,-0.0040502820837540025,0.4305925857921149,0.02485547873392578
Armónicos VL2: Armónico 7 (%VL2),0.31728614848976205,0.32418314685003063,0.28347862885931935,0.32834220468331254,0.3068484151786743,0.2895410666375207,0.24540805119817852,0.33241509769384325,0.29633716658541587,-0.2707618689282863,-0.12236191067658603,-0.03665445791523058,0.22266491629767168,0.21046152621243747,0.2664996956967125,0.7457900169828936,0.717505011851501,0.7110176985434523,0.35814344035108153,0.439923234583051,0.4612617578352508,0.1736209927675085,0.38721579914632615,0.44048528346120674,0.09918410430919203,0.29606527789339465,0.12192989785018706,0.19619133461097485,0.04581957657180086,0.5624503738441775,0.47004077887992757,0.14065163524036034,0.006973727855551036,-0.1252675122725772,0.507932659364844,0.03950677438918708,0.6048909961688582,0.19981960781361832,0.9715968338784424,0.00838989461857154,-0.3864606249715224,-0.016886800937152394,0.033103524468290166,0.027699021484296055,0.17659386818940565,1.0,0.6901490764034476,-0.05093082063030007,-0.1117974567558112,0.0345715314355793,0.473844467204448,0.20353768911516573,0.9522047129237583,0.004001656542251105,-0.37856462988382505,-0.01657074539870636
Armónicos VL2: Armónico 9 (%VL2),0.17065560776233069,0.21118139991750476,0.1279067285681207,0.20375408384989557,0.1845677702218821,0.12010694856827796,0.3583044250608009,0.2635723063293365,0.21968119010331028,-0.02707739195197316,0.09014376488808942,0.2558164661167047,0.16456615346361284,0.258945634874958,0.26761367945479136,0.43696468231347474,0.43512254161953495,0.3869389769441985,0.28585602630770307,0.529425457811197,0.5746833372613396,0.012657207787051754,0.20634013861622297,0.47356485689488054,0.21839003716833022,0.33618666151558707,0.0989368756529724,0.33465670855524665,0.04035321766132696,0.6724316122895915,0.5491816440741033,0.2516002679325228,0.03144500420882355,-0.02775660412155821,0.6486396055858278,0.030984371668727802,0.7000147757874163,0.04236545834765818,0.634039675198921,0.03451900028677185,-0.4342644319866094,0.27709586991942176,0.014249854517999292,-0.08451419097477245,0.028485094223723164,0.6901490764034476,1.0,-0.1599874390810009,0.017175772936846686,0.020538246683923508,0.538551503945729,0.05886539764235579,0.6056197154517065,0.02818267165090544,-0.5247520349556041,0.06575232038460353
Armónicos VL2: Armónico 11 (%VL2),0.26593633510302506,0.18063763216510856,0.31588147265594657,0.20609952293052322,0.22433564283696777,0.3339002737858825,-0.013840223587243745,-0.13776248065530122,-0.1079722808836968,0.04400598155964651,-0.1551672295590576,-0.23373716859430776,0.1718141410059785,0.027243460149931766,0.032671401201299494,0.22814953753758987,0.19874247582498739,0.27643166749308595,-0.2293275367473453,-0.25314822941549886,-0.3150144532400443,-0.15824044733021966,-0.33259481383499984,-0.2219603175876097,-0.04479717953551809,-0.3227499440778309,0.03450195681229364,0.04245113905064312,0.003899618543707705,-0.3085788675102473,-0.24160355056321292,-0.26375365800675693,0.014990827510930263,0.10994571684035252,-0.18475643585418294,0.0023937235794440287,-0.47342207032817946,0.3149020865727307,0.0007329029857606009,0.005878262237164155,0.5728226796275204,-0.027955136821066387,-0.0006738056708515358,0.06807457216211016,0.309698615882293,-0.05093082063030007,-0.1599874390810009,1.0,0.13803359752588484,0.0010792499110619167,-0.33848214990312875,0.30249618321192717,0.07876594525390386,-0.006921482746689985,0.5835812362907089,0.038661956299189115
Armónicos VL2: Armónico 13 (%VL2),0.41132711191515026,0.43901684143359804,0.40783831237009066,0.4284529915851445,0.4303532493701754,0.4003937637553646,-0.13540539192613127,-0.44802779652355607,-0.4544792302315181,0.4297691182632442,0.29240869562185656,0.28201523432980297,0.03395074440228177,0.08739908232083082,0.11660765807204496,0.2684372066337208,0.29729327163730257,0.28323666554624033,-0.4206343592798717,-0.1734646026390408,-0.06652472001167667,-0.4269166517227656,-0.38081885437778856,-0.29322407062955785,0.06641548679906029,-0.27538863488433685,-0.03414584914490866,0.09251195741752728,-0.01654042859073762,-0.18300596374597972,-0.16670811373608685,-0.2836488821681071,0.04912670976028862,0.3080441232012803,-0.10801712372971321,-0.013083235051624086,-0.1585907148612451,0.4861112320317337,-0.18052082608167483,0.036795559789661765,0.4112046130018763,0.47413798094207604,0.0008379623940434128,0.4967837855417259,0.4924664632759721,-0.1117974567558112,0.017175772936846686,0.13803359752588484,1.0,-0.0020579075276169123,-0.30549294269197375,0.4970248819377769,-0.14289903626040598,0.011056809895398614,0.19604790644447703,0.23666242930736775
Armónicos VL3: Armónico 2 (%VL3),0.012197000514456241,0.012503107873027094,0.010669570355276726,0.012492571361834357,0.011904717379027516,0.010965485073096987,0.0030418809725118994,0.004683753619553318,0.003199918897813153,-0.018518060226600054,-0.013196404198322742,-0.01117140627768993,0.008123812645509874,0.02357335224284651,0.0169140077908913,0.027718928983868556,0.028840652278127675,0.02814442245350272,0.006544460159505637,0.007080749703042779,0.00916021422603213,3.5322141913777243e-05,0.0093972930759018,0.010660003818752399,-0.005861846351717344,0.003210644108354818,-0.0024243685186625254,0.00996468949986621,0.7082663746313611,0.009685296605982892,0.008442040918178361,-0.005752755553924098,-0.0006280276668378337,-0.0064212207166411414,0.012401122569901533,0.6021056565157838,0.013358541769459453,0.012754855025413748,0.03317059875750113,-0.0006894223027514436,-0.014279792512354275,-0.0025030820237645504,0.799829942762759,-0.00032266524407330294,0.012334281891850662,0.0345715314355793,0.020538246683923508,0.0010792499110619167,-0.0020579075276169123,1.0,0.010597536913646545,0.012267477584898991,0.03292274267993076,-0.0005628715265749085,-0.004379845966265008,-0.00195867861320018
Armónicos VL3: Armónico 3 (%VL3),-0.50674431719581,-0.48217131073118336,-0.5413937931870578,-0.49373885193504075,-0.5035711720963567,-0.5345069051193939,0.4382839104071736,0.6946539499245128,0.6660115378715299,-0.32002365801134425,-0.0861923345415116,0.05207038072695483,-0.03782734697460269,0.08991454964649033,0.08377020986893824,-0.10850880244593517,-0.15417172963710596,-0.1595640455802871,0.7392733789520921,0.7588351706631343,0.6860572180125062,0.46025598675225826,0.7095244727945175,0.7739438689658603,0.13925997081467367,0.8168383627902077,0.016838290663468987,0.18125210066113645,0.030785138075717963,0.8517881921996315,0.7486623179736582,0.6855882182981867,0.0493372547296865,-0.06891457991328577,0.7345489840214687,0.017073025856872773,0.6639240431635144,-0.6167653194316426,0.5116425513316519,0.05383766583804906,-0.7366305399089992,0.22319120431208353,0.01191011214348536,-0.49841333557301415,-0.6411594102643812,0.473844467204448,0.538551503945729,-0.33848214990312875,-0.30549294269197375,0.010597536913646545,1.0,-0.6166808168307718,0.4644131364988564,0.041452328457811334,-0.6612600350065383,0.04174210901873301
Armónicos VL3: Armónico 5 (%VL3),0.8745789175632422,0.891373011002447,0.8812273999506671,0.8918239326766401,0.8916066638882759,0.8651665580003125,-0.25538865527924615,-0.6291625436572197,-0.6402181213292335,0.2927817878046168,0.11461102880094995,0.07325662883982857,0.23565092147698008,0.12362414163249844,0.17347453834504062,0.7752244198461175,0.813261001007946,0.794501046091481,-0.6568820029098936,-0.4607943127817578,-0.309765326516244,-0.5522604373978096,-0.5917325458021897,-0.55251316058188,-0.03474372310876521,-0.6786036856436614,0.03911676285595209,0.03471393839611531,0.004107236125560454,-0.42005568059760745,-0.43399156194604777,-0.6460468819038298,0.02049255783592632,0.08262449464807045,-0.37408252266819536,0.005174505536239225,-0.13727205622665326,0.9879917251188135,0.09966167481520902,0.013368737602581598,0.586002628195808,-0.03145384595073192,0.016234295175138424,0.7121374572424097,0.9922133978886324,0.20353768911516573,0.05886539764235579,0.30249618321192717,0.4970248819377769,0.012267477584898991,-0.6166808168307718,1.0,0.13225929418669224,-0.003865899779216911,0.4010574650507497,0.029027115944459933
Armónicos VL3: Armónico 7 (%VL3),0.25313980139417686,0.22725505823901437,0.23087393090456362,0.24025923108716055,0.22360878353680563,0.24749165565831877,0.30040636874987175,0.40393814817621426,0.3790234838723188,-0.31340434528026767,-0.204618169772209,-0.1316245025465901,0.22189092418614698,0.20443092314148287,0.2453775939029624,0.6912055339270086,0.6473962206536726,0.6822078659880407,0.3803684515847513,0.4295464161681184,0.40383257137531253,0.18502390859878956,0.3802576247898009,0.46331352274779974,0.06885038460458737,0.3079708702223148,0.14100159581448463,0.2167170198992761,0.04441916923496931,0.5311924218083771,0.45994258579405184,0.1551719949227661,0.005216344363811547,-0.10954439274062726,0.5202331395399598,0.043265276164733676,0.4798480828615932,0.131651927814619,0.967764664947663,0.006942352063639228,-0.3301894836336805,-0.013924102497199666,0.03127704721512901,-0.07169370087212076,0.10684408985178358,0.9522047129237583,0.6056197154517065,0.07876594525390386,-0.14289903626040598,0.03292274267993076,0.4644131364988564,0.13225929418669224,1.0,0.004489004250458689,-0.2875939973332838,0.008993385460678623
Armónicos VL3: Armónico 9 (%VL3),-0.012952531735644217,-0.013272828991997462,-0.016631876846058644,-0.012498896513611774,-0.015705363378421478,-0.014707095928005365,0.007391172452049137,0.019283356547628482,0.023987721282779064,-0.024624965351697194,-0.03335294921523641,-0.04542967759175402,0.06791024615721511,0.05252166314580081,0.08348968733266408,0.0058361718839605725,0.0021023539886604247,0.0018284509475550502,0.022027341061655242,0.011919037515046405,0.0024800602912002966,0.010340246978752684,0.05379093100577048,0.00911698078041268,-0.00291754635113399,0.00430504198585668,-0.0012066518125907208,-0.004609070843832598,-0.00058450847291397,0.05910141092876695,0.0054850979412213,0.0006047437310328242,0.5283518068749945,-0.003195957032577937,0.0030764402452577466,-0.0004623375808460963,0.04848811749501041,0.0014017059896239729,0.005176577996519716,0.8164393932840946,-0.01223684134742532,0.044237118188997074,-0.00046044518771126496,0.11317202009423637,-0.0040502820837540025,0.004001656542251105,0.02818267165090544,-0.006921482746689985,0.011056809895398614,-0.0005628715265749085,0.041452328457811334,-0.003865899779216911,0.004489004250458689,1.0,-0.005876643045275736,-0.0009748695714810493
Armónicos VL3: Armónico 11 (%VL3),0.24126636001716378,0.19138944561902177,0.29001502068282303,0.20250198132518418,0.2290143376143273,0.2927928959956355,-0.19367234958413215,-0.412082450862881,-0.3734784486044398,0.25601826606624284,-0.007963404046297192,-0.16681951337122025,-0.008354316748367388,-0.12625163901808176,-0.12460345580982972,0.06978533673645725,0.07935388767692794,0.14501369592922622,-0.5809587276666661,-0.5850222751747532,-0.5783439835087476,-0.38159892701515136,-0.5208795371814327,-0.6096424106219838,-0.21461351327764405,-0.5640826322755269,-0.003718313645243865,-0.12460277558093964,-0.014028570817303776,-0.7107380715929297,-0.5797535228471511,-0.49295667885735595,0.01732255853730365,-0.0005050682812666716,-0.6263539974524498,-0.009698306260239844,-0.670937588596963,0.4266038159177071,-0.37146000398741197,0.009404223339160366,0.7397809446997621,-0.18560911810819175,0.0014803005527922136,0.3570389496595602,0.4305925857921149,-0.37856462988382505,-0.5247520349556041,0.5835812362907089,0.19604790644447703,-0.004379845966265008,-0.6612600350065383,0.4010574650507497,-0.2875939973332838,-0.005876643045275736,1.0,-0.028613100832642964
