,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6
208,-1.2188335422364975,-0.3614903561214824,-0.6856004408900551,1.3441802007978347,1.249785819856981,0.25750286395016064
209,-1.2398711603324786,-0.3801361419447057,-0.6993859590700598,1.3882143676840777,1.2395083256492587,0.27232614197266286
210,-1.2814961188454532,-0.44740121276000966,-0.7592001570125486,1.5124286534120859,1.1260868904293582,0.17863422137304663
211,-1.2928686233562778,-0.6146975335519286,-0.8606919950854678,1.711579973456667,0.9378078405178821,0.058864814881163026
212,-1.3544663463980215,-0.6077468198013198,-0.9233020471223407,1.5086813701620305,1.0076949339646128,-0.27297399001545264
213,-1.33414643893903,-0.6194446685940871,-0.8722364956130814,1.761437202271984,0.915159208389477,0.13344862821830494
214,-1.3396595546195509,-0.6246744730638474,-0.8673603846286624,1.7665713735833515,0.9251670948954374,0.15020986938715256
215,-1.3202454113663251,-0.5437189857823338,-0.8535060483988431,1.6734513674379583,0.9650841514075751,0.09835928785771453
216,-1.299759377393512,-0.5573333969602412,-0.8555144543466091,1.6655329429147843,0.9559104472816832,0.07978462758947026
217,-1.3374942498579077,-0.6242114017776985,-0.9325669756685868,1.5089163487611803,0.9794998633953311,-0.30845386241860734
218,-1.3315425100516345,-0.6491967914183062,-0.8590388854391692,1.7770454884410158,0.9121180353071051,0.16084148091334527
219,-1.3447135464741042,-0.6290695440829823,-0.8665619932229913,1.773973746511963,0.9223577947448655,0.1919305621566379
220,-1.3274076600757467,-0.4885213205718462,-0.7602467142840806,1.5877398640988278,1.111279504119338,0.3390781841197223
221,-1.2804325643913548,-0.47951531486821436,-0.7346179912295445,1.521948946363469,1.1558253764159252,0.319436656542267
222,-1.2821051080789534,-0.4811790530142561,-0.7337616190683528,1.5248646147925256,1.159636035924448,0.32562518907258886
223,-1.3334671218934608,-0.46190981422189104,-0.766676842989752,1.5683600076515471,1.112343843019898,0.33138751062420135
224,-1.357195699621123,-0.45105539477843587,-0.7740907916412832,1.5853273610975098,1.112413206941578,0.38651785274178796
225,-1.3689318291717152,-0.4297744352562588,-0.7663908948130406,1.5727024508277911,1.1096373850112744,0.4312107383798232
226,-1.3838999471988411,-0.4740704084377414,-0.8047865207000976,1.654541736235925,1.0610706888712211,0.3585173201567193
227,-1.4821388032488105,-0.5951465630926599,-0.9264436026212565,1.5885072780244947,1.0520744217213656,0.05074948474508413
228,-1.5140796278756365,-0.6230687658652511,-0.9374120341364865,1.6445984847584096,1.022454361280601,0.09435481280514757
229,-1.519892343725571,-0.593763853236773,-0.8822759996390553,1.9169336430756287,0.9199894907866976,0.5276151982376425
230,-1.450597395647048,-0.5668873019482065,-0.9109581945862769,1.5292867464680229,1.0683900736838632,-0.04544850789157318
231,-1.3955073196301768,-0.5150706078307714,-0.8368150283262473,1.7116750778580556,0.9785427661465077,0.2888839158847373
232,-1.3715212208326724,-0.526272548376239,-0.8314089288507632,1.6961876611514624,0.9932160837524419,0.28273656822324666
233,-1.2918989716685612,-0.5832961060846543,-0.8157947199283375,1.6696006293784624,1.0156428209458557,0.18498067910896263
234,-1.3222126640265783,-0.5461248286312419,-0.8211547208290862,1.6658447733923734,1.0072378313583956,0.22615866462949077
235,-1.2691057714683596,-0.5629210634984925,-0.8094788454813547,1.6237027460667655,1.0097843545305518,0.14758003825886173
236,-1.265625997820723,-0.5592795976518523,-0.8276405553070876,1.6214134000675713,0.9883859571386475,0.10970773481323864
237,-1.3314207238051021,-0.5881514611735741,-0.8939836641749587,1.4644768790188274,1.0642113545600478,-0.20161789660661336
238,-1.2515161059384468,-0.48484902792381435,-0.7554818432904734,1.5112953190752554,1.1254384169872143,0.19243370298643295
239,-1.2028959551710083,-0.47451202244008417,-0.7004532973128061,1.4289205260767361,1.2039252278500339,0.24254898427717433
