PC1,PC2,PC3,PC4,PC5,PC6
1.0116013860392428,0.9184056481319175,-0.16414105631458503,2.805000968559415,-0.07036382485946273,-0.16747282400978086
1.0415702606188015,1.0588247733831269,-0.2136102043037596,2.9078907438206154,0.12153558143438166,0.4554787849833007
0.9822297580848178,1.0106626249382542,-0.43424489611631517,2.809692275259986,0.5767233355085283,0.5239044332058416
0.7023562036093289,0.6981207115964362,-0.5963029432043058,3.112986843270317,-0.0004898859976487551,0.6117301945449066
0.5385542808632253,0.20880033502833675,-0.9061592445085181,2.9275727275726853,-0.48826208785454833,-0.5134568345771119
0.60152858715819,0.9252646582195994,-0.964066568017808,2.860140189571013,0.8403764210746573,0.7086264839980104
0.5449199498632712,0.24533533941078892,-0.8745824719959319,2.9477071800496617,-0.47420979824558046,-0.5168400970169409
0.5685571152929008,0.48953355063385734,-0.8539914037865679,2.8432866152340637,-0.358914828790308,0.25248070073611195
0.5920621955095245,0.6342538864598151,-0.8986915784648676,2.6659158087415347,0.08905192094492827,0.2653203164975214
0.5516049288219115,0.15009731784572744,-0.7997696696982963,2.5865161264261665,-0.7913141236865204,-0.9640454355906768
0.5479280780217707,0.6042596610365321,-0.94408105315642,3.10629812865125,-0.03642207957137005,0.7312567059334033
0.456492523250849,0.5116256546094607,-0.794247113682866,2.956689060576245,-0.2640826334147411,0.12137021196142739
0.355721534574332,0.54690542222164,-0.823793213520957,2.7308783980722047,-0.37722615995603087,0.30167178748965556
0.5913753911499829,0.6998632413266559,-0.741863423482962,3.0757227342822446,-0.008575081683343802,0.661617469003645
0.5692959350580707,0.6993513927937621,-0.7875256369519873,3.059463187296689,-0.010369232030525912,0.6730758724641155
0.5325700941149484,0.5166229306065221,-0.8287051050772855,2.663579103258778,0.03651759386145476,-0.552643592558578
0.5969517625426742,0.9609535920127448,-0.8279704642627298,2.923678135413285,0.41672208345953576,0.6493785296290141
0.8554427746522018,1.1687600285214095,-0.6823052376064068,2.5525703868023695,-0.047541754642241786,-0.7510057435803322
0.877515969286599,1.0046161855096758,-0.7047010185566399,2.6419931155774843,-0.4403349001987725,-0.778490776339853
0.9270851353876428,1.280755048499294,-0.591475794827427,2.5716096260582137,-0.35408312885665366,-0.013928734627142517
0.8428498651665935,1.1157499779303641,-0.621736297154472,2.279088908960513,-0.6646981766722473,-0.45263927712428476
0.8855330840299245,1.5476169772988955,-0.6721046213696089,2.7909463430696344,0.40055934419894407,0.45666352196603316
0.819708835961968,1.7088832789311994,-0.6595684283840183,2.6610556184937577,0.7735959026691415,0.5025102994319403
0.7557738805753298,1.5148074341504791,-0.7406452956969741,2.8315161745846718,0.3454591172616299,0.5026712187388546
0.7970483992503294,1.3689137074857913,-0.660736319885858,2.909573600109188,-0.09500671580331695,0.4720694678582373
0.7870904887059733,1.366096819627746,-0.6722956996036511,2.91586790184722,-0.08354713034820722,0.46639392388313566
0.7998244272430808,1.7180731323124352,-0.770639774905907,2.634892519229948,0.8416417878165996,0.46859916753291525
0.7848007673169518,1.7540289128330229,-0.7092408503624162,2.642294430516549,0.818485538052111,0.4742379296311014
0.6391649984538172,1.4747274741158594,-0.9393041080852516,2.831673870388196,0.328249820597627,0.5421535928485204
0.5625072479952631,1.2221189644824895,-0.9376559134870031,3.1135187846804766,-0.2139830540439859,0.6017371599432896
0.5109578893057241,1.017533311233652,-0.9722935658040417,2.9966878831001895,-0.4253964272827622,0.007311789549127797
0.5735806305688046,1.165307402225682,-1.0003417052762669,3.1037431809750724,-0.2257136658332574,0.6212195172887764
0.5775605070093096,1.5948294624291066,-1.0107704606852106,2.7689637082615595,0.7195767625856291,0.6033584257488385
0.5726878862976964,1.3483064641891873,-0.8863433983845869,2.15128970375594,0.04390939508248228,-0.2929625154767424
0.5883474030453799,1.415151169106197,-0.9594884321053129,2.9150403017399604,0.24807800219611012,0.603450867744407
0.6946152238274393,1.3660513075883853,-0.7597709896305559,2.947598677132586,-0.08592824995009003,0.4957577524190199
0.7451863445996701,1.40262221397741,-0.6557193697709895,2.8995954625145037,-0.056423401001397734,0.4547213909858924
0.7866879004482779,1.5841042681905322,-0.7022309917824516,2.643681579562421,0.40817891716814175,0.47201128818615895
0.8462410406776238,1.7471530545912815,-0.6988357402827737,2.466169755561374,0.8684961451448727,0.46474986830439285
0.7574942537643169,1.506995573169454,-0.6978092039949833,2.758909394105832,0.014212280796036666,0.4401224837633692
0.8333254076326895,1.6010851509811717,-0.7411526985415939,2.65410265030822,0.43817168413616553,0.46577614699452247
0.766468659126498,1.5532031415483079,-0.7647895086441848,2.659085519991063,0.44345128980048604,0.47425176562797583
0.6516663327588702,1.1219152509926673,-0.6304063970101682,2.5347968770792453,-0.31245962762277774,0.07572084668752141
